7463;Senepol;MA;20/10/2021;Faz Santa Helena;;UMBAU;SE0047;1737
7466;Senepol;FE;21/10/2021;Faz Santa Helena;;UMBAU;SE0047;4093
7465;Senepol;FE;21/10/2021;Faz Santa Helena;;UMBAU;SE0047;1773
7467;Nelore;MA;22/10/2021;Faz Santa Helena;;PRO PHELPS;SE0048;C00008
7468;Nelore;FE;22/10/2021;Faz Santa Helena;;NERO;SE0033;2427
7470;Nelore;MA;22/10/2021;Faz Santa Helena;;PRO PHELPS;SE0048;C00071
7471;Nelore;MA;23/10/2021;Faz Santa Helena;;MONTANHA;SE0046;3078
7473;Nelore;FE;23/10/2021;Faz Santa Helena;;MONTANHA;SE0046;C00073
7469;Nelore;FE;22/10/2021;Faz Santa Helena;;IMPERIO;SE0035;2247
7068;Nelore;MA;25/10/2021;Faz Santa Helena;;BOI CB;002113;4141
7069;Senepol;MA;25/10/2021;Faz Santa Helena;;UMBAU;SE0047;2209
7071;Nelore;FE;29/10/2021;Faz Santa Helena;;BOI CB;002113;2304
7474;Senepol;MA;23/10/2021;Faz Santa Helena;;UMBAU;SE0047;4281
7475;Nelore;MA;23/10/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1744
7476;Nelore;MA;23/10/2021;Faz Santa Helena;;TOPAZIO;SE0044;1347
7478;Nelore;FE;24/10/2021;Faz Santa Helena;;NERO;SE0033;4419
7479;Nelore;MA;25/10/2021;Faz Santa Helena;;MONTANHA;SE0046;1626
7480;Nelore;FE;25/10/2021;Faz Santa Helena;;;;442
7481;Nelore;FE;25/10/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1302
7482;Nelore;MA;25/10/2021;Faz Santa Helena;;PRO PHELPS;SE0048;P00091
7483;Nelore;FE;25/10/2021;Faz Santa Helena;;;;1788
7484;Nelore;MA;25/10/2021;Faz Pedra Bonita;;JQUEST AJ;SE0045;653
7486;Nelore;FE;27/10/2021;Faz Santa Helena;;PRO PHELPS;SE0048;A03525
7485;Nelore;FE;26/10/2021;Faz Santa Helena;;NERO;SE0033;3115
7073;Nelore;FE;31/10/2021;Faz Santa Helena;;TOPAZIO;SE0044;4021
7075;Nelore;FE;31/10/2021;Faz Santa Helena;;INGO;SE0050;3413
7072;Nelore;FE;30/10/2021;Faz Santa Helena;;BOI CB;002113;4307
7488;Senepol;MA;28/10/2021;Faz Santa Helena;;UMBAU;SE0047;3185
7077;Nelore;MA;01/11/2021;Faz Santa Helena;;NERO;SE0033;4120
7076;Nelore;MA;01/11/2021;Faz Santa Helena;;INGO;SE0050;1381
7078;Nelore;MA;02/11/2021;Faz Santa Helena;;INGO;SE0050;492
7080;Nelore;FE;03/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2125
7081;Nelore;MA;03/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;534
7082;Nelore;FE;03/11/2021;Faz Santa Helena;;NERO;SE0033;4040
7083;Nelore;MA;03/11/2021;Faz Santa Helena;;NERO;SE0033;3505
7084;Nelore;MA;03/11/2021;Faz Santa Helena;;NERO;SE0033;4224
7085;Nelore;FE;03/11/2021;Faz Santa Helena;;NERO;SE0033;4316
7086;Nelore;FE;04/11/2021;Faz Santa Helena;;INGO;SE0050;1109
7087;Nelore;FE;04/11/2021;Faz Santa Helena;;NERO;SE0033;4039
7088;Nelore;MA;04/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;412
7089;Nelore;MA;05/11/2021;Faz Santa Helena;;INGO;SE0050;2094
7090;Nelore;FE;05/11/2021;Faz Santa Helena;;NERO;SE0033;3453
7091;Nelore;MA;05/11/2021;Faz Santa Helena;;INGO;SE0050;1377
7092;Nelore;FE;05/11/2021;Faz Santa Helena;;TOPAZIO;SE0044;4067
7093;Nelore;MA;05/11/2021;Faz Santa Helena;;NERO;SE0033;4280
7095;Nelore;MA;06/11/2021;Faz Santa Helena;;NERO;SE0033;4101
7094;Nelore;FE;06/11/2021;Faz Santa Helena;;INGO;SE0050;1030
7464;Nelore;FE;20/10/2021;Faz Santa Helena;;;;3196
7489;Nelore;FE;29/10/2021;Faz Santa Helena;;;;1267
7490;Nelore;MA;30/10/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1817
7491;Nelore;MA;30/10/2021;Faz Santa Helena;;NERO;SE0033;4123
7492;Nelore;MA;31/10/2021;Faz Santa Helena;;NERO;SE0033;4119
7493;Senepol;MA;01/11/2021;Faz Santa Helena;;UMBAU;SE0047;2301
7494;Nelore;MA;01/11/2021;Faz Santa Helena;;NERO;SE0033;4298
7495;Nelore;MA;01/11/2021;Faz Santa Helena;;MONTANHA;SE0046;3825
7496;Nelore;FE;01/11/2021;Faz Santa Helena;;URUS TUL;SE0049;2115
7498;Nelore;MA;04/11/2021;Faz Santa Helena;;;;137
7499;Nelore;MA;04/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;577
7500;Nelore;MA;04/11/2021;Faz Santa Helena;;;;2237
7501;Nelore;MA;04/11/2021;Faz Santa Helena;;;;1256
7502;Nelore;MA;05/11/2021;Faz Santa Helena;;;;1387
7503;Nelore;MA;05/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1353
7504;Nelore;MA;05/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1435
7505;Nelore;MA;05/11/2021;Faz Santa Helena;;INGO;SE0050;3520
7497;Nelore;MA;01/11/2021;Faz Santa Helena;;;;3236
7334;Nelore;MA;11/09/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1725
7506;Nelore;FE;12/11/2021;Faz Santa Helena;;;;1815
7507;Senepol;MA;12/11/2021;Faz Santa Helena;;;;1731
7510;Nelore;MA;12/11/2021;Faz Santa Helena;;INGO;SE0050;2274
7512;Nelore;FE;12/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1358
7513;Nelore;MA;12/11/2021;Faz Santa Helena;;;;C00069
7514;Nelore;FE;12/11/2021;Faz Santa Helena;;;;605
7516;Nelore;FE;13/11/2021;Faz Santa Helena;;;;C00058
7515;Nelore;FE;13/11/2021;Faz Santa Helena;;;;2503
7517;Nelore;FE;13/11/2021;Faz Santa Helena;;INGO;SE0050;275
7518;Nelore;FE;14/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1258
7519;Nelore;MA;14/11/2021;Faz Santa Helena;;MONTANHA;SE0046;4321
7520;Nelore;FE;14/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;4348
7521;Nelore;MA;14/11/2021;Faz Santa Helena;;;;4396
7522;Nelore;FE;15/11/2021;Faz Santa Helena;;INGO;SE0050;2279
7523;Nelore;MA;15/11/2021;Faz Santa Helena;;INGO;SE0050;619
7524;Nelore;MA;15/11/2021;Faz Santa Helena;;MONTANHA;SE0046;3052
7525;Nelore;FE;15/11/2021;Faz Santa Helena;;INGO;SE0050;1599
7526;Senepol;MA;16/11/2021;Faz Santa Helena;;UMBAU;SE0047;2216
7527;Nelore;MA;16/11/2021;Faz Santa Helena;;;;1283
7528;Nelore;FE;16/11/2021;Faz Santa Helena;;INGO;SE0050;1275
7529;Nelore;FE;16/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;4180
7530;Nelore;FE;17/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;4610
7531;Nelore;FE;17/11/2021;Faz Santa Helena;;NERO;SE0033;4220
7532;Nelore;FE;17/11/2021;Faz Santa Helena;;;;443
7533;Senepol;FE;17/11/2021;Faz Santa Helena;;UMBAU;SE0047;3813
7097;Nelore;MA;08/11/2021;Faz Santa Helena;;NERO;SE0033;4029
7098;Nelore;FE;08/11/2021;Faz Santa Helena;;INGO;SE0050;1281
7099;Nelore;MA;08/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1051
7101;Nelore;MA;11/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1290
7102;Nelore;MA;11/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;799
7103;Nelore;MA;12/11/2021;Faz Santa Helena;;NERO;SE0033;4111
7104;Nelore;FE;12/11/2021;Faz Santa Helena;;;;C00019
7105;Senepol;MA;13/11/2021;Faz Santa Helena;;UMBAU;SE0047;1253
7106;Nelore;MA;14/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1080
7107;Nelore;MA;16/11/2021;Faz Santa Helena;;INGO;SE0050;463
7108;Nelore;FE;16/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;727
7109;Nelore;FE;16/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;356
7110;Nelore;MA;16/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1085
7111;Nelore;MA;18/11/2021;Faz Santa Helena;;INGO;SE0050;1061
7112;Nelore;FE;19/11/2021;Faz Santa Helena;;;;3430
7113;Nelore;FE;20/11/2021;Faz Santa Helena;;INGO;SE0050;637
7114;Nelore;FE;20/11/2021;Faz Santa Helena;;INGO;SE0050;2167
7100;Nelore;MA;09/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;606
7534;Nelore;FE;17/11/2021;Faz Santa Helena;;;;3048
7535;Nelore;MA;18/11/2021;Faz Santa Helena;;;;1338
7536;Nelore;FE;18/11/2021;Faz Santa Helena;;INGO;SE0050;1294
7537;Nelore;FE;19/11/2021;Faz Santa Helena;;CAXAMBU;SE0051;3018
7538;Nelore;FE;19/11/2021;Faz Santa Helena;;;;2550
7539;Nelore;FE;19/11/2021;Faz Santa Helena;;CAXAMBU;SE0051;4380
7540;Nelore;FE;19/11/2021;Faz Santa Helena;;NERO;SE0033;4122
7541;Nelore;MA;20/11/2021;Faz Santa Helena;;;;750
7542;Nelore;FE;21/11/2021;Faz Santa Helena;;INGO;SE0050;2159
7543;Nelore;MA;21/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1412
7544;Nelore;FE;22/11/2021;Faz Santa Helena;;URUS TUL;SE0049;3848
7545;Nelore;FE;22/11/2021;Faz Santa Helena;;NERO;SE0033;1842
7115;Nelore;FE;24/11/2021;Faz Santa Helena;;NERO;SE0033;4068
7116;Nelore;MA;24/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;795
7117;Nelore;FE;24/11/2021;Faz Santa Helena;;INGO;SE0050;4054
7118;Nelore;FE;28/11/2021;Faz Santa Helena;;;;3809
7547;Nelore;MA;24/11/2021;Faz Santa Helena;;MONTANHA;SE0046;4435
7548;Nelore;MA;24/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1247
7549;Nelore;FE;24/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;3062
7550;Nelore;FE;24/11/2021;Faz Santa Helena;;INGO;SE0050;445
7551;Nelore;MA;24/11/2021;Faz Santa Helena;;;;1091
7552;Nelore;FE;26/11/2021;Faz Santa Helena;;;;1019
7553;Nelore;MA;26/11/2021;Faz Santa Helena;;NERO;SE0033;4144
7554;Nelore;FE;26/11/2021;Faz Santa Helena;;;;1261
7555;Nelore;FE;26/11/2021;Faz Santa Helena;;;;2124
7557;Nelore;FE;26/11/2021;Faz Santa Helena;;;;A05454
7558;Nelore;MA;27/11/2021;Faz Santa Helena;;URUS TUL;SE0049;1595
7559;Nelore;FE;27/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;3099
7560;Nelore;MA;28/11/2021;Faz Santa Helena;;INGO;SE0050;2257
7561;Nelore;FE;28/11/2021;Faz Santa Helena;;CAXAMBU;SE0051;3013
7562;Nelore;MA;28/11/2021;Faz Santa Helena;;INGO;SE0050;1005
7564;Nelore;MA;28/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;4282
7014;Nelore;FE;15/09/2021;Faz Santa Helena;;PRO PHELPS;SE0048;803
7015;Nelore;MA;15/09/2021;Faz Santa Helena;;URUS TUL;SE0049;1259
7565;Nelore;FE;29/11/2021;Faz Santa Helena;;INGO;SE0050;3217
7568;Nelore;FE;30/11/2021;Faz Santa Helena;;NERO;SE0033;4098
7569;Nelore;FE;30/11/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1318
7566;Senepol;MA;29/11/2021;Faz Santa Helena;;UMBAU;SE0047;1395
7567;Nelore;MA;30/11/2021;Faz Santa Helena;;;;432
7704;Nelore;FE;10/11/2021;Faz Santa Helena;;JQUEST AJ;SE0045;4104
7570;Nelore;FE;02/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1296
7571;Nelore;MA;02/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;266
7573;Nelore;MA;03/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1319
7574;Nelore;MA;04/12/2021;Faz Santa Helena;;NERO;SE0033;1335
7575;Nelore;FE;04/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;P00109
7576;Nelore;MA;04/12/2021;Faz Santa Helena;;;;2097
7577;Nelore;MA;05/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;C00074
7578;Nelore;MA;05/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2291
7579;Nelore;FE;06/12/2021;Faz Santa Helena;;NERO;SE0033;2108
7580;Nelore;MA;06/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2199
7581;Nelore;MA;06/12/2021;Faz Santa Helena;;URUS TUL;SE0049;A06218
7582;Nelore;MA;06/12/2021;Faz Santa Helena;;URUS TUL;SE0049;1341
7584;Nelore;MA;07/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1830
7585;Nelore;FE;07/12/2021;Faz Santa Helena;;NERO;SE0033;1573
7583;Nelore;FE;07/12/2021;Faz Santa Helena;;;;C00107
7586;Nelore;MA;07/12/2021;Faz Santa Helena;;CAXAMBU;SE0051;3022
7587;Nelore;MA;07/12/2021;Faz Santa Helena;;NERO;SE0033;1325
7119;Nelore;MA;06/12/2021;Faz Santa Helena;;INGO;SE0050;1255
7121;Nelore;FE;08/12/2021;Faz Santa Helena;;INGO;SE0050;368
7122;Nelore;FE;11/12/2021;Faz Santa Helena;;INGO;SE0050;695
7123;Nelore;FE;15/12/2021;Faz Santa Helena;;NERO;SE0033;4142
7124;Nelore;MA;18/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1031
7588;Nelore;FE;10/12/2021;Faz Santa Helena;;;;1316
7589;Nelore;MA;10/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1304
7590;Nelore;MA;10/12/2021;Faz Santa Helena;;;;AA0732
7591;Nelore;MA;10/12/2021;Faz Santa Helena;;URUS TUL;SE0049;2211
7592;Nelore;FE;10/12/2021;Faz Santa Helena;;CAXAMBU;SE0051;4389
7593;Nelore;MA;11/12/2021;Faz Santa Helena;;URUS TUL;SE0049;1429
7594;Nelore;FE;12/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1021
7595;Nelore;MA;12/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;776
7597;Nelore;MA;12/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;A02952
7598;Nelore;MA;12/12/2021;Faz Santa Helena;;INGO;SE0050;3514
7599;Nelore;FE;12/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;547
7600;Nelore;MA;13/12/2021;Faz Santa Helena;;INGO;SE0050;3278
7601;Nelore;MA;13/12/2021;Faz Santa Helena;;;;2215
7602;Nelore;MA;14/12/2021;Faz Santa Helena;;INGO;SE0050;P00061
7603;Nelore;MA;15/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2436
7604;Nelore;MA;15/12/2021;Faz Santa Helena;;;;1060
7605;Nelore;MA;15/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2313
7606;Nelore;MA;17/12/2021;Faz Santa Helena;;MONTANHA;SE0046;1724
7607;Nelore;FE;17/12/2021;Faz Santa Helena;;;;4204
7608;Nelore;FE;17/12/2021;Faz Santa Helena;;;;2046
7609;Nelore;FE;17/12/2021;Faz Santa Helena;;INGO;SE0050;3849
7610;Nelore;FE;18/12/2021;Faz Santa Helena;;IMPERIO;SE0035;1804
7611;Nelore;MA;18/12/2021;Faz Santa Helena;;;;4156
7612;Nelore;FE;18/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;A09858
7129;Nelore;MA;25/12/2021;Faz Santa Helena;;INGO;SE0050;2136
7125;Nelore;MA;21/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1107
7126;Nelore;FE;21/12/2021;Faz Santa Helena;;INGO;SE0050;449
7127;Nelore;FE;22/12/2021;Faz Santa Helena;;NERO;SE0033;1424
7128;Nelore;FE;24/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1436
7613;Nelore;MA;19/12/2021;Faz Santa Helena;;;;3427
7614;Nelore;MA;20/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1368
7615;Nelore;MA;20/12/2021;Faz Santa Helena;;;;1337
7616;Nelore;MA;20/12/2021;Faz Santa Helena;;IMPERIO;SE0035;1722
7617;Nelore;FE;20/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2458
7618;Nelore;FE;21/12/2021;Faz Santa Helena;;;;1793
7619;Nelore;MA;21/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;660
7620;Nelore;MA;22/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;652
7621;Nelore;FE;22/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2099
7622;Nelore;MA;23/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;327
7623;Nelore;MA;23/12/2021;Faz Santa Helena;;NERO;SE0033;3442
7624;Nelore;FE;24/12/2021;Faz Santa Helena;;NERO;SE0033;3077
7625;Nelore;FE;24/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;3220
7626;Nelore;MA;24/12/2021;Faz Santa Helena;;INGO;SE0050;A00613
7627;Nelore;MA;24/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1295
7628;Nelore;FE;24/12/2021;Faz Santa Helena;;INGO;SE0050;3503
7629;Nelore;FE;24/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;667
7630;Nelore;MA;25/12/2021;Faz Santa Helena;;NERO;SE0033;2323
7631;Nelore;MA;25/12/2021;Faz Santa Helena;;NERO;SE0033;1392
7632;Nelore;MA;25/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1579
7633;Nelore;MA;26/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;1328
7634;Nelore;FE;26/12/2021;Faz Santa Helena;;INGO;SE0050;560
7635;Nelore;MA;27/12/2021;Faz Santa Helena;;;;1629
7636;Nelore;MA;27/12/2021;Faz Santa Helena;;;;1601
7637;Nelore;MA;28/12/2021;Faz Santa Helena;;PRO PHELPS;SE0048;2322
7638;Nelore;MA;28/12/2021;Faz Santa Helena;;;;632
7639;Nelore;MA;28/12/2021;Faz Santa Helena;;;;1619
7640;Nelore;FE;29/12/2021;Faz Santa Helena;;NERO;SE0033;4209
7641;Nelore;MA;29/12/2021;Faz Santa Helena;;;;3111
7705;Nelore;MA;07/12/2021;Faz Santa Helena;;;;4175
7706;Nelore;MA;11/12/2021;Faz Santa Helena;;;;1779
7708;Nelore;MA;18/12/2021;Faz Santa Helena;;IMPERIO;SE0035;1774
7709;Nelore;FE;24/12/2021;Faz Santa Helena;;;;4176
7710;Nelore;MA;26/12/2021;Faz Santa Helena;;;;1787
7711;Senepol;FE;27/12/2021;Faz Santa Helena;;;;1795
7130;Nelore;MA;29/12/2021;Faz Santa Helena;;;;1112
7131;Nelore;FE;04/01/2022;Faz Santa Helena;;INGO;SE0050;409
7642;Nelore;MA;02/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;3228
7643;Nelore;FE;02/01/2022;Faz Santa Helena;;;;A02937
7644;Nelore;MA;02/01/2022;Faz Santa Helena;;NERO;SE0033;3245
7645;Nelore;FE;02/01/2022;Faz Santa Helena;;NERO;SE0033;3229
7647;Nelore;FE;04/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1364
7648;Nelore;MA;04/01/2022;Faz Santa Helena;;;;1618
7649;Nelore;MA;05/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;P00137
7132;Nelore;MA;06/01/2022;Faz Santa Helena;;;;1102
7133;Nelore;MA;09/01/2022;Faz Santa Helena;;;;1139
7134;Senepol;MA;10/01/2022;Faz Santa Helena;;;;4290
7135;Nelore;MA;11/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;3148
7136;Nelore;FE;13/01/2022;Faz Santa Helena;;;;1108
7650;Nelore;FE;06/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1622
7651;Nelore;MA;07/01/2022;Faz Santa Helena;;URUS TUL;SE0049;2098
7653;Nelore;MA;07/01/2022;Faz Santa Helena;;;;2262
7654;Nelore;MA;07/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;C00054
7656;Nelore;MA;08/01/2022;Faz Santa Helena;;URUS TUL;SE0049;2325
7657;Nelore;FE;10/01/2022;Faz Santa Helena;;;;1818
7658;Nelore;FE;10/01/2022;Faz Santa Helena;;URUS TUL;SE0049;541
7659;Nelore;MA;12/01/2022;Faz Santa Helena;;URUS TUL;SE0049;3125
7660;Nelore;FE;12/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1348
7661;Nelore;FE;13/01/2022;Faz Santa Helena;;URUS TUL;SE0049;1434
7662;Nelore;FE;14/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1374
7663;Nelore;FE;17/01/2022;Faz Santa Helena;;;;1375
7664;Nelore;FE;17/01/2022;Faz Santa Helena;;;;1263
7665;Nelore;FE;18/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1816
7666;Nelore;FE;18/01/2022;Faz Santa Helena;;URUS TUL;SE0049;543
7667;Nelore;MA;21/01/2022;Faz Santa Helena;;;;3843
7668;Nelore;FE;21/01/2022;Faz Santa Helena;;URUS TUL;SE0049;2296
7669;Nelore;MA;21/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;3446
7670;Nelore;MA;23/01/2022;Faz Santa Helena;;;;A00733
7137;Nelore;FE;14/01/2022;Faz Santa Helena;;;;1138
7138;Nelore;FE;15/01/2022;Faz Santa Helena;;;;1066
7672;Nelore;MA;25/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;1293
7671;Nelore;FE;24/01/2022;Faz Santa Helena;;;;4251
7646;Nelore;FE;03/01/2022;Faz Santa Helena;;;;2400
7712;Senepol;FE;02/01/2022;Faz Santa Helena;;;;4071
7713;Nelore;FE;02/01/2022;Faz Santa Helena;;MONTANHA;SE0046;1836
7714;Nelore;MA;08/01/2022;Faz Santa Helena;;CAXAMBU;SE0051;4091
7715;Nelore;MA;08/01/2022;Faz Santa Helena;;MONTANHA;SE0046;4170
7716;Nelore;FE;19/01/2022;Faz Santa Helena;;;;4343
7673;Nelore;FE;30/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;3274
7674;Nelore;MA;31/01/2022;Faz Santa Helena;;PRO PHELPS;SE0048;3155
7139;Mestico;MA;31/01/2022;Faz. Casa Blanca;;;;C00087
7717;Senepol;MA;18/02/2022;Faz Santa Helena;;UMBAU;SE0047;5053
7718;Nelore;MA;21/02/2022;Faz Santa Helena;;CAXAMBU;SE0051;5018
7719;Senepol;FE;22/02/2022;Faz Santa Helena;;UMBAU;SE0047;4611
7720;Senepol;FE;23/02/2022;Faz Santa Helena;;UMBAU;SE0047;4184
7721;Senepol;FE;23/02/2022;Faz Santa Helena;;UMBAU;SE0047;4115
7722;Nelore;FE;24/02/2022;Faz Santa Helena;;TOPAZIO;SE0044;5398
7723;Nelore;FE;27/02/2022;Faz Santa Helena;;MONTANHA;SE0046;5013
7724;Nelore;MA;27/02/2022;Faz Santa Helena;;NERO;SE0033;5097
7725;Nelore;FE;27/02/2022;Faz Santa Helena;;TOPAZIO;SE0044;5111
7726;Nelore;FE;27/02/2022;Faz Santa Helena;;CAXAMBU;SE0051;5333
7727;Nelore;MA;27/02/2022;Faz Santa Helena;;NERO;SE0033;5217
7728;Nelore;FE;27/02/2022;Faz Santa Helena;;TOPAZIO;SE0044;5002
7730;Nelore;FE;28/02/2022;Faz Santa Helena;;TOPAZIO;SE0044;5274
7731;Senepol;MA;28/02/2022;Faz Santa Helena;;UMBAU;SE0047;4188
7732;Nelore;FE;28/02/2022;Faz Santa Helena;Criada pela vaca 5043 (Filho da vaca 5005);NERO;SE0033;5005
7729;Nelore;FE;02/02/2022;Faz Santa Helena;;TOPAZIO;SE0044;5032
7733;Nelore;MA;01/03/2022;Faz Santa Helena;;CAXAMBU;SE0051;5277
7734;Nelore;FE;01/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5400
7735;Nelore;MA;01/03/2022;Faz Santa Helena;;CAXAMBU;SE0051;5248
7737;Nelore;FE;03/03/2022;Faz Santa Helena;;CAXAMBU;SE0051;5229
7738;Nelore;MA;03/03/2022;Faz Santa Helena;;CAXAMBU;SE0051;5247
7739;Nelore;FE;03/03/2022;Faz Santa Helena;;NERO;SE0033;5301
7740;Nelore;FE;03/03/2022;Faz Santa Helena;;TOPAZIO;SE0044;5057
7741;Nelore;FE;04/03/2022;Faz Santa Helena;;TOPAZIO;SE0044;5281
7742;Nelore;FE;04/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5313
7743;Nelore;FE;04/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5121
7744;Nelore;MA;05/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5346
7745;Nelore;FE;05/03/2022;Faz Santa Helena;;NERO;SE0033;5027
7746;Nelore;MA;05/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5215
7747;Nelore;FE;06/03/2022;Faz Santa Helena;;NERO;SE0033;5286
7748;Nelore;FE;06/03/2022;Faz Santa Helena;;MONTANHA;SE0046;4187
7556;Nelore;MA;26/11/2021;Faz Santa Helena;;;;A00509
7563;Nelore;MA;28/11/2021;Faz Santa Helena;;INGO;SE0050;509
7675;Nelore;MA;14/03/2022;Faz Pedra Bonita;;;;1330
7749;Nelore;MA;06/03/2022;Faz Santa Helena;;NERO;SE0033;5308
7751;Nelore;MA;07/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5265
7752;Nelore;FE;07/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5292
7754;Nelore;MA;08/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5403
7755;Nelore;MA;10/03/2022;Faz Santa Helena;Nao sabe por qual vaca animal esta senod criado;MONTANHA;SE0046;1839
7756;Nelore;FE;11/03/2022;Faz Santa Helena;;MONTANHA;SE0046;5076
7736;Nelore;FE;12/11/2021;Faz Santa Helena;;;;4072
7508;Nelore;MA;12/11/2021;Faz Santa Helena;;;;1822
7369;Nelore;MA;17/09/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1767
7368;Nelore;MA;17/09/2021;Faz Santa Helena;;JQUEST AJ;SE0045;1721
7509;Nelore;FE;02/03/2022;Faz Santa Helena;;TOPAZIO;SE0044;5072
7750;Senepol;MA;01/04/2022;Faz Santa Helena;;;;4130
7753;Nelore;MA;08/03/2022;Faz Santa Helena;;MONTANHA;SE0046;1732
7676;Mestico;MA;18/05/2022;Faz Pedra Bonita;;;;2208
