M;1865;F;2021-08-14;29;4;;;190;2022-02-15;;
M;1866;F;2021-03-18;29;4;;;258;2022-02-15;;
M;1867;F;2021-08-14;29;4;;;203;2022-02-15;;
M;1868;F;2021-08-14;29;4;;;201;2022-02-15;;
M;1869;F;2021-08-14;29;4;;;173;2022-02-15;;
M;1870;F;2021-08-14;29;4;;;218;2022-02-15;;
M;1871;F;2021-08-14;29;4;;;214;2022-02-15;;
M;1872;F;2021-08-14;29;4;;;197;2022-02-15;;
M;1873;F;2021-08-14;29;4;;;225;2022-02-15;;
M;1874;F;2021-08-14;29;4;;;235;2022-02-15;;
M;1875;F;2021-08-14;29;4;;;229;2022-02-15;;
M;1876;F;2021-08-14;29;4;;;203;2022-02-15;;
M;1877;F;2021-03-18;29;4;;;249;2022-02-15;;
M;1878;F;2021-08-14;29;4;;;201;2022-02-15;;
M;1879;F;2021-03-18;29;4;;;241;2022-02-15;;
M;1880;F;2021-08-14;29;4;;;194;2022-02-15;;
M;1881;F;2021-03-18;29;4;;;255;2022-02-15;;
M;1882;F;2021-08-14;29;4;;;203;2022-02-15;;
M;1883;F;2021-08-14;29;4;;;174;2022-02-15;;
M;1884;F;2021-03-18;29;4;;;253;2022-02-15;;
M;1886;F;2021-03-18;29;4;;;244;2022-02-15;;
M;1887;F;2021-08-14;29;4;;;240;2022-02-15;;
M;1888;F;2021-03-18;29;4;;;244;2022-02-15;;
M;1889;F;2021-03-18;29;4;;;260;2022-02-15;;
M;1890;F;2021-08-14;29;4;;;181;2022-02-15;;
M;1891;F;2021-03-18;29;4;;;259;2022-02-15;;
M;1892;F;2021-08-14;29;4;;;216;2022-02-15;;
M;1893;F;2021-03-18;29;4;;;294;2022-02-15;;
M;1894;F;2021-08-14;29;4;;;220;2022-02-15;;
M;1896;F;2021-08-14;29;4;;;213;2022-02-15;;
M;1897;F;2021-08-14;29;4;;;225;2022-02-15;;
M;1898;F;2021-08-14;29;4;;;213;2022-02-15;;
M;1899;F;2021-08-14;29;4;;;207;2022-02-15;;
M;1901;F;2021-03-18;29;4;;;245;2022-02-15;;
M;1902;F;2021-08-14;29;4;;;170;2022-02-15;;
M;1903;F;2021-08-14;29;4;;;216;2022-02-15;;
M;1904;F;2021-03-18;29;4;;;276;2022-02-15;;
M;1923;F;2021-03-18;29;4;;;268;2022-02-15;;
M;1943;F;2021-03-18;29;4;;;265;2022-02-15;;
M;1972;F;2021-03-18;29;4;;;260;2022-02-15;;
M;1975;F;2021-03-18;29;4;;;295;2022-02-15;;
M;1976;F;2021-08-14;29;4;;;238;2022-02-15;;
M;1980;F;2021-08-14;29;4;;;170;2022-02-15;;
M;1982;F;2021-08-14;29;4;;;189;2022-02-15;;
M;1987;F;2021-03-18;29;4;;;263;2022-02-15;;
M;1989;F;2021-03-18;29;4;;;284;2022-02-15;;
M;1990;F;2021-03-18;29;4;;;253;2022-02-15;;
M;1991;F;2021-03-18;29;4;;;258;2022-02-15;;
M;1993;F;2021-08-14;29;4;;;223;2022-02-15;;
M;1996;F;2021-03-18;29;4;;;260;2022-02-15;;
M;1999;F;2021-03-18;29;4;;;244;2022-02-15;;
M;2001;F;2021-08-14;29;4;;;225;2022-02-15;;
M;2004;F;2021-08-14;29;4;;;205;2022-02-15;;
M;2006;F;2021-03-18;29;4;;;287;2022-02-15;;
M;2007;F;2021-03-18;29;4;;;271;2022-02-15;;
M;2009;F;2021-03-18;29;4;;;267;2022-02-15;;
M;2028;F;2021-08-14;29;4;;;212;2022-02-15;;
M;2029;F;2021-08-14;29;4;;;200;2022-02-15;;
M;2036;F;2021-08-14;29;4;;;166;2022-02-15;;
M;2132;F;2021-08-14;29;4;;;234;2022-02-15;;
M;2133;F;2021-03-18;29;4;;;292;2022-02-15;;
M;2134;F;2021-03-18;29;4;;;273;2022-02-15;;
M;2135;F;2021-03-18;29;4;;;241;2022-02-15;;
M;2137;F;2021-08-14;29;4;;;215;2022-02-15;;
M;2142;F;2021-03-18;29;4;;;281;2022-02-15;;
M;2143;F;2021-03-18;29;4;;;268;2022-02-15;;
M;2144;F;2021-08-14;29;4;;;235;2022-02-15;;
M;2145;F;2021-03-18;29;4;;;263;2022-02-15;;
M;2146;F;2021-03-18;29;4;;;250;2022-02-15;;
M;2149;F;2021-08-14;29;4;;;232;2022-02-15;;
M;2150;F;2021-03-18;29;4;;;277;2022-02-15;;
M;2151;F;2021-03-18;29;4;;;255;2022-02-15;;
M;2152;F;2021-08-14;29;4;;;230;2022-02-15;;
M;2153;F;2021-03-18;29;4;;;259;2022-02-15;;
M;2155;F;2021-03-18;29;4;;;287;2022-02-15;;
M;2156;F;2021-08-14;29;4;;;217;2022-02-15;;
M;2157;F;2021-03-18;29;4;;;275;2022-02-15;;
M;2158;F;2021-08-14;29;4;;;223;2022-02-15;;
M;2160;F;2021-03-18;29;4;;;280;2022-02-15;;
M;2161;F;2021-03-18;29;4;;;264;2022-02-15;;
M;2162;F;2021-03-18;29;4;;;242;2022-02-15;;
M;2163;F;2021-08-14;29;4;;;230;2022-02-15;;
M;2164;F;2021-03-18;29;4;;;274;2022-02-15;;
M;2166;F;2021-08-14;29;4;;;210;2022-02-15;;
M;2168;F;2021-08-14;29;4;;;208;2022-02-15;;
M;2170;F;2021-03-18;29;4;;;256;2022-02-15;;
M;2171;F;2021-08-14;29;4;;;176;2022-02-15;;
M;2172;F;2021-08-14;29;4;;;203;2022-02-15;;
M;2174;F;2021-08-14;29;4;;;230;2022-02-15;;
M;2175;F;2021-08-14;29;4;;;240;2022-02-15;;
M;2176;F;2021-08-14;29;4;;;190;2022-02-15;;
M;2188;F;2021-03-18;29;4;;;268;2022-02-15;;
M;2195;F;2021-08-14;29;4;;;192;2022-02-15;;
M;2201;F;2021-03-18;29;4;;;275;2022-02-15;;
M;2205;F;2021-08-14;29;4;;;233;2022-02-15;;
M;2209;F;2021-03-18;29;4;;;293;2022-02-15;;
M;2210;F;2021-03-18;29;4;;;275;2022-02-15;;
M;2213;F;2021-08-14;29;4;;;234;2022-02-15;;
M;2219;F;2021-03-18;29;4;;;242;2022-02-15;;
M;2220;F;2021-08-14;29;4;;;228;2022-02-15;;
M;2221;F;2021-03-18;29;4;;;259;2022-02-15;;
M;2226;F;2021-03-18;29;4;;;266;2022-02-15;;
M;2230;F;2021-03-18;29;4;;;256;2022-02-15;;
M;2253;F;2021-03-18;29;4;;;297;2022-02-15;;
M;2367;F;2021-08-14;29;4;;;226;2022-02-15;;
M;2368;F;2021-03-18;29;4;;;260;2022-02-15;;
M;2812;F;2021-03-18;29;4;;;285;2022-02-15;;
M;2834;F;2021-03-18;29;4;;;253;2022-02-15;;
M;2845;F;2021-03-18;29;4;;;278;2022-02-15;;
M;2851;F;2021-08-14;29;4;;;229;2022-02-15;;
M;3179;F;2021-08-14;29;4;;;152;2022-02-15;;
M;3182;F;2021-03-18;29;4;;;272;2022-02-15;;
M;3185;F;2021-08-14;29;4;;;195;2022-02-15;;
