M;8972;F;2019-10-25;29;6;1;;391;2022-02-15;;Prenha;21/02/2022
M;5831;F;2020-10-19;29;6;1;;331;2022-02-15;;Prenha;21/02/2022
M;1130;F;2020-04-22;29;6;1;;361;2022-02-15;;Prenha;21/02/2022
M;5105;F;2019-04-28;29;6;1;;424;2022-02-15;;Prenha;01/11/2021
M;4367;F;2019-10-25;29;6;1;;395;2022-02-15;;Prenha;06/12/2021
M;4147;F;2020-10-19;29;6;1;;310;2022-02-15;;Prenha;10/01/2022
M;5553;F;2020-10-19;29;6;3;;360;2022-02-15;;Prenha;21/02/2022
M;1204;F;2020-04-22;29;6;3;;389;2022-02-15;;Prenha;21/02/2022
M;3884;F;2020-10-19;29;6;1;;350;2022-02-15;;Prenha;21/02/2022
M;5900;F;2020-10-19;29;6;1;;351;2022-02-15;;Prenha;21/02/2022
M;2264;F;2020-04-22;29;6;2;;363;2022-02-15;;Prenha;21/02/2022
M;4609;F;2020-04-22;29;6;1;;383;2022-02-15;;Prenha;21/02/2022
M;5007;F;2020-04-22;29;6;1;;390;2022-02-15;;Prenha;21/02/2022
M;9314;F;2019-04-28;29;6;1;;422;2022-02-15;;Prenha;21/02/2022
M;4131;F;2019-04-28;29;6;1;;461;2022-02-15;;Prenha;21/02/2022
M;861;F;2020-10-19;29;6;3;;326;2022-02-15;;Prenha;07/02/2022
M;3902;F;2019-04-28;29;6;3;;441;2022-02-15;;Prenha;07/02/2022
M;3806;F;2020-04-22;29;6;1;;366;2022-02-15;;Prenha;21/02/2022
M;4465;F;2020-04-22;29;6;1;;367;2022-02-15;;Prenha;21/02/2022
M;5004;F;2020-04-22;29;6;1;;377;2022-02-15;;Prenha;21/02/2022
M;2363;F;2019-10-25;29;6;1;;415;2022-02-15;;Prenha;21/02/2022
M;689;F;2019-04-28;29;6;3;;540;2022-02-15;;Prenha;20/12/2021
M;4559;F;2019-04-28;29;6;1;;473;2022-02-15;;Prenha;10/01/2022
M;1118;F;2020-04-22;29;6;1;;361;2022-02-15;;Prenha;10/01/2022
M;3208;F;2020-04-22;29;6;1;;365;2022-02-15;;Prenha;10/01/2022
M;8850;F;2019-10-25;29;6;1;;415;2022-02-15;;Prenha;04/10/2021
M;8131;F;2019-04-28;29;6;1;;490;2022-02-15;;Prenha;04/10/2021
M;3477;F;2019-04-28;29;6;1;;430;2022-02-15;;Prenha;04/10/2021
M;3496;F;2020-04-22;29;6;1;;385;2022-02-15;;Prenha;01/11/2021
M;9946;F;2019-10-25;29;6;1;;420;2022-02-15;;Prenha;01/11/2021
