M;210;F;2020-04-22;29;1;;;386;2022-02-15;2;
M;299;F;2020-10-19;29;1;;;312;2022-02-15;2;
M;313;F;2020-10-19;29;1;;;350;2022-02-15;3;
M;470;F;2019-10-25;29;1;;;393;2022-02-15;0;
M;543;F;2020-04-22;29;1;;;373;2022-02-15;2;
M;691;F;2020-10-19;29;1;;;306;2022-02-15;1;
M;716;F;2020-10-19;29;1;;;350;2022-02-15;2;
M;1052;F;2020-10-19;29;1;;;337;2022-02-15;0;
M;1136;F;2020-04-22;29;1;;;387;2022-02-15;3;
M;1276;F;2020-04-22;29;1;;;369;2022-02-15;2;
M;1430;F;2020-04-22;29;1;;;374;2022-02-15;1;
M;1477;F;2020-10-19;29;1;;;328;2022-02-15;3;
M;1480;F;2020-10-19;29;1;;;340;2022-02-15;2;
M;1497;F;2020-04-22;29;1;;;371;2022-02-15;3;
M;1529;F;2020-10-19;29;1;;;332;2022-02-15;2;
M;1544;F;2020-10-19;29;1;;;328;2022-02-15;0;
M;1596;F;2019-04-28;29;1;;;447;2022-02-15;1;
M;1609;F;2020-10-19;29;1;;;301;2022-02-15;0;
M;1620;F;2020-10-19;29;1;;;302;2022-02-15;2;
M;1629;F;2020-10-19;29;1;;;301;2022-02-15;0;
M;1651;F;2020-10-19;29;1;;;315;2022-02-15;0;
M;1653;F;2020-10-19;29;1;;;315;2022-02-15;0;
M;1665;F;2020-10-19;29;1;;;305;2022-02-15;0;
M;1687;F;2020-10-19;29;1;;;328;2022-02-15;1;
M;1717;F;2019-10-25;29;1;;;407;2022-02-15;2;
M;1731;F;2020-10-19;29;1;;;323;2022-02-15;0;
M;1798;F;2020-10-19;29;1;;;357;2022-02-15;1;
M;1961;F;2020-10-19;29;1;;;330;2022-02-15;1;
M;2035;F;2020-10-19;29;1;;;304;2022-02-15;0;
M;2218;F;2020-10-19;29;1;;;320;2022-02-15;2;
M;2249;F;2020-04-22;29;1;;;361;2022-02-15;3;
M;2254;F;2020-10-19;29;1;;;333;2022-02-15;2;
M;2296;F;2020-10-19;29;1;;;310;2022-02-15;0;
M;2349;F;2020-10-19;29;1;;;321;2022-02-15;0;
M;2364;F;2020-10-19;29;1;;;306;2022-02-15;0;
M;2365;F;2020-04-22;29;1;;;380;2022-02-15;0;
M;2366;F;2020-10-19;29;1;;;350;2022-02-15;1;
M;2370;F;2019-10-25;29;1;;;419;2022-02-15;1;
M;2371;F;2020-10-19;29;1;;;333;2022-02-15;2;
M;2388;F;2020-04-22;29;1;;;371;2022-02-15;2;
M;2788;F;2020-10-19;29;1;;;313;2022-02-15;0;
M;2797;F;2020-10-19;29;1;;;315;2022-02-15;1;
M;2813;F;2020-10-19;29;1;;;315;2022-02-15;0;
M;2854;F;2020-10-19;29;1;;;303;2022-02-15;0;
M;2856;F;2020-10-19;29;1;;;306;2022-02-15;0;
M;2857;F;2021-03-18;29;1;;;274;2022-02-15;1;
M;2859;F;2020-10-19;29;1;;;315;2022-02-15;1;
M;2860;F;2020-10-19;29;1;;;343;2022-02-15;3;
M;2868;F;2020-10-19;29;1;;;318;2022-02-15;0;
M;2875;F;2020-10-19;29;1;;;320;2022-02-15;0;
M;2881;F;2020-10-19;29;1;;;321;2022-02-15;0;
M;2885;F;2021-03-18;29;1;;;300;2022-02-15;0;
M;2886;F;2020-10-19;29;1;;;303;2022-02-15;0;
M;2911;F;2021-03-18;29;1;;;268;2022-02-15;1;
M;2915;F;2019-10-25;29;1;;;404;2022-02-15;0;
M;2917;F;2020-10-19;29;1;;;310;2022-02-15;3;
M;2919;F;2020-10-19;29;1;;;329;2022-02-15;2;
M;2933;F;2020-04-22;29;1;;;380;2022-02-15;2;
M;2955;F;2019-10-25;29;1;;;406;2022-02-15;3;
M;2958;F;2020-10-19;29;1;;;337;2022-02-15;3;
M;3034;F;2020-10-19;29;1;;;302;2022-02-15;2;
M;3053;F;2021-03-18;29;1;;;298;2022-02-15;2;
M;3058;F;2020-10-19;29;1;;;330;2022-02-15;0;
M;3063;F;2020-10-19;29;1;;;323;2022-02-15;3;
M;3068;F;2020-10-19;29;1;;;311;2022-02-15;0;
M;3069;F;2020-10-19;29;1;;;312;2022-02-15;0;
M;3072;F;2020-10-19;29;1;;;321;2022-02-15;0;
M;3074;F;2020-10-19;29;1;;;320;2022-02-15;0;
M;3083;F;2020-10-19;29;1;;;318;2022-02-15;0;
M;3098;F;2019-10-25;29;1;;;407;2022-02-15;2;
M;3105;F;2020-10-19;29;1;;;302;2022-02-15;0;
M;3106;F;2020-10-19;29;1;;;308;2022-02-15;0;
M;3109;F;2020-10-19;29;1;;;315;2022-02-15;0;
M;3169;F;2020-10-19;29;1;;;309;2022-02-15;2;
M;3212;F;2020-10-19;29;1;;;353;2022-02-15;2;
M;3253;F;2020-10-19;29;1;;;337;2022-02-15;1;
M;3278;F;2020-10-19;29;1;;;344;2022-02-15;3;
M;3370;F;2020-10-19;29;1;;;357;2022-02-15;0;
M;3377;F;2019-10-25;29;1;;;392;2022-02-15;3;
M;3380;F;2020-04-22;29;1;;;364;2022-02-15;1;
M;3390;F;2021-03-18;29;1;;;300;2022-02-15;0;
M;3416;F;2020-10-19;29;1;;;344;2022-02-15;2;
M;3424;F;2020-10-19;29;1;;;312;2022-02-15;0;
M;3453;F;2020-04-22;29;1;;;363;2022-02-15;3;
M;3466;F;2020-10-19;29;1;;;336;2022-02-15;2;
M;3484;F;2019-10-25;29;1;;;413;2022-02-15;3;
M;3522;F;2019-04-28;29;1;;;434;2022-02-15;0;
M;3528;F;2019-04-28;29;1;;;430;2022-02-15;3;
M;3529;F;2019-04-28;29;1;;;440;2022-02-15;2;
M;3530;F;2019-04-28;29;1;;;425;2022-02-15;2;
M;3532;F;2020-04-22;29;1;;;379;2022-02-15;2;
M;3536;F;2019-10-25;29;1;;;415;2022-02-15;2;
M;3540;F;2021-03-18;29;1;;;300;2022-02-15;1;
M;3545;F;2020-10-19;29;1;;;331;2022-02-15;2;
M;3546;F;2020-10-19;29;1;;;316;2022-02-15;0;
M;3554;F;2020-10-19;29;1;;;310;2022-02-15;1;
M;3555;F;2020-10-19;29;1;;;321;2022-02-15;3;
M;3556;F;2020-10-19;29;1;;;342;2022-02-15;2;
M;3614;F;2020-10-19;29;1;;;305;2022-02-15;0;
M;3633;F;2020-04-22;29;1;;;361;2022-02-15;2;
M;3634;F;2020-10-19;29;1;;;325;2022-02-15;0;
M;3643;F;2020-10-19;29;1;;;330;2022-02-15;3;
M;3646;F;2020-10-19;29;1;;;344;2022-02-15;3;
M;3648;F;2020-10-19;29;1;;;331;2022-02-15;3;
M;3653;F;2020-10-19;29;1;;;316;2022-02-15;0;
M;3663;F;2020-10-19;29;1;;;345;2022-02-15;0;
M;3669;F;2020-10-19;29;1;;;320;2022-02-15;1;
M;3671;F;2020-10-19;29;1;;;331;2022-02-15;1;
M;3672;F;2020-10-19;29;1;;;312;2022-02-15;1;
M;3680;F;2019-10-25;29;1;;;402;2022-02-15;2;
M;3692;F;2019-10-25;29;1;;;406;2022-02-15;3;
M;3694;F;2019-10-25;29;1;;;415;2022-02-15;2;
M;3719;F;2019-10-25;29;1;;;407;2022-02-15;1;
M;3730;F;2020-10-19;29;1;;;326;2022-02-15;2;
M;3799;F;2019-10-25;29;1;;;420;2022-02-15;0;
M;3820;F;2020-10-19;29;1;;;321;2022-02-15;1;
M;3821;F;2020-10-19;29;1;;;318;2022-02-15;1;
M;3833;F;2021-03-18;29;1;;;290;2022-02-15;0;
M;3928;F;2020-10-19;29;1;;;306;2022-02-15;0;
M;3930;F;2020-10-19;29;1;;;310;2022-02-15;0;
M;3953;F;2020-10-19;29;1;;;320;2022-02-15;0;
M;3958;F;2020-10-19;29;1;;;313;2022-02-15;1;
M;3960;F;2020-10-19;29;1;;;310;2022-02-15;0;
M;3967;F;2020-10-19;29;1;;;321;2022-02-15;1;
M;3970;F;2020-10-19;29;1;;;350;2022-02-15;1;
M;3972;F;2020-10-19;29;1;;;332;2022-02-15;2;
M;3977;F;2020-10-19;29;1;;;327;2022-02-15;1;
M;3981;F;2020-10-19;29;1;;;304;2022-02-15;0;
M;3986;F;2020-10-19;29;1;;;332;2022-02-15;2;
M;3988;F;2020-10-19;29;1;;;307;2022-02-15;0;
M;3997;F;2020-10-19;29;1;;;325;2022-02-15;0;
M;4000;F;2020-10-19;29;1;;;305;2022-02-15;0;
M;4001;F;2020-10-19;29;1;;;309;2022-02-15;0;
M;4004;F;2020-10-19;29;1;;;325;2022-02-15;2;
M;4005;F;2020-10-19;29;1;;;325;2022-02-15;0;
M;4008;F;2020-10-19;29;1;;;326;2022-02-15;0;
M;4009;F;2020-10-19;29;1;;;330;2022-02-15;2;
M;4013;F;2020-04-22;29;1;;;381;2022-02-15;1;
M;4017;F;2020-10-19;29;1;;;311;2022-02-15;1;
M;4018;F;2020-10-19;29;1;;;315;2022-02-15;0;
M;4023;F;2020-10-19;29;1;;;360;2022-02-15;0;
M;4038;F;2020-04-22;29;1;;;386;2022-02-15;2;
M;4054;F;2020-04-22;29;1;;;363;2022-02-15;3;
M;4093;F;2020-10-19;29;1;;;315;2022-02-15;1;
M;4096;F;2020-10-19;29;1;;;355;2022-02-15;1;
M;4097;F;2020-10-19;29;1;;;343;2022-02-15;1;
M;4099;F;2021-03-18;29;1;;;298;2022-02-15;0;
M;4107;F;2020-10-19;29;1;;;359;2022-02-15;2;
M;4117;F;2020-04-22;29;1;;;382;2022-02-15;2;
M;4120;F;2020-10-19;29;1;;;351;2022-02-15;2;
M;4121;F;2021-03-18;29;1;;;289;2022-02-15;1;
M;4125;F;2020-10-19;29;1;;;353;2022-02-15;1;
M;4133;F;2020-10-19;29;1;;;355;2022-02-15;3;
M;4137;F;2020-04-22;29;1;;;373;2022-02-15;3;
M;4144;F;2020-04-22;29;1;;;367;2022-02-15;2;
M;4145;F;2020-10-19;29;1;;;359;2022-02-15;1;
M;4146;F;2020-10-19;29;1;;;330;2022-02-15;1;
M;4149;F;2020-10-19;29;1;;;321;2022-02-15;0;
M;4225;F;2020-04-22;29;1;;;369;2022-02-15;1;
M;4232;F;2020-10-19;29;1;;;327;2022-02-15;2;
M;4258;F;2020-10-19;29;1;;;312;2022-02-15;3;
M;4271;F;2019-10-25;29;1;;;397;2022-02-15;3;
M;4277;F;2020-04-22;29;1;;;377;2022-02-15;3;
M;4279;F;2021-03-18;29;1;;;288;2022-02-15;0;
M;4287;F;2020-10-19;29;1;;;357;2022-02-15;2;
M;4300;F;2020-10-19;29;1;;;346;2022-02-15;1;
M;4303;F;2020-10-19;29;1;;;314;2022-02-15;0;
M;4312;F;2020-04-22;29;1;;;368;2022-02-15;1;
M;4313;F;2021-03-18;29;1;;;295;2022-02-15;2;
M;4317;F;2020-04-22;29;1;;;381;2022-02-15;2;
M;4318;F;2020-10-19;29;1;;;325;2022-02-15;2;
M;4319;F;2021-03-18;29;1;;;288;2022-02-15;0;
M;4322;F;2020-10-19;29;1;;;319;2022-02-15;2;
M;4330;F;2020-10-19;29;1;;;338;2022-02-15;3;
M;4335;F;2020-10-19;29;1;;;333;2022-02-15;3;
M;4341;F;2019-10-25;29;1;;;395;2022-02-15;3;
M;4342;F;2020-04-22;29;1;;;364;2022-02-15;3;
M;4345;F;2020-10-19;29;1;;;318;2022-02-15;3;
M;4376;F;2020-10-19;29;1;;;320;2022-02-15;2;
M;4377;F;2020-04-22;29;1;;;366;2022-02-15;2;
M;4381;F;2020-04-22;29;1;;;390;2022-02-15;1;
M;4391;F;2020-04-22;29;1;;;370;2022-02-15;1;
M;4396;F;2021-03-18;29;1;;;296;2022-02-15;1;
M;4401;F;2020-10-19;29;1;;;356;2022-02-15;2;
M;4403;F;2021-03-18;29;1;;;271;2022-02-15;2;
M;4408;F;2020-04-22;29;1;;;374;2022-02-15;3;
M;4417;F;2020-10-19;29;1;;;312;2022-02-15;2;
M;4421;F;2021-03-18;29;1;;;290;2022-02-15;2;
M;4441;F;2020-04-22;29;1;;;389;2022-02-15;3;
M;4466;F;2021-03-18;29;1;;;299;2022-02-15;2;
M;4485;F;2019-10-25;29;1;;;416;2022-02-15;3;
M;4520;F;2020-04-22;29;1;;;372;2022-02-15;2;
M;4531;F;2020-04-22;29;1;;;368;2022-02-15;2;
M;4585;F;2020-10-19;29;1;;;340;2022-02-15;2;
M;4636;F;2021-03-18;29;1;;;294;2022-02-15;2;
M;4640;F;2020-10-19;29;1;;;323;2022-02-15;2;
M;4643;F;2020-10-19;29;1;;;334;2022-02-15;1;
M;4647;F;2020-10-19;29;1;;;360;2022-02-15;3;
M;4653;F;2020-10-19;29;1;;;337;2022-02-15;3;
M;4657;F;2020-10-19;29;1;;;340;2022-02-15;1;
M;4664;F;2020-04-22;29;1;;;362;2022-02-15;0;
M;4672;F;2020-10-19;29;1;;;320;2022-02-15;1;
M;4673;F;2020-04-22;29;1;;;385;2022-02-15;2;
