M;2342;F;2021-03-18;29;5;;;272;2022-02-15;;;
M;2742;F;2021-03-18;29;5;;;256;2022-02-15;;;
M;2743;F;2021-03-18;29;5;;;257;2022-02-15;;;
M;2744;F;2021-08-14;29;5;;;223;2022-02-15;;;
M;2785;F;2021-03-18;29;5;;;243;2022-02-15;;;
M;2786;F;2021-08-14;29;5;;;207;2022-02-15;;;
M;2787;F;2021-03-18;29;5;;;297;2022-02-15;;;
M;2789;F;2021-03-18;29;5;;;259;2022-02-15;;;
M;2790;F;2021-03-18;29;5;;;298;2022-02-15;;;
M;2791;F;2021-08-14;29;5;;;237;2022-02-15;;;
M;2792;F;2021-08-14;29;5;;;192;2022-02-15;;;
M;2793;F;2021-03-18;29;5;;;255;2022-02-15;;;
M;2794;F;2021-03-18;29;5;;;280;2022-02-15;;;
M;2795;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;2796;F;2021-03-18;29;5;;;244;2022-02-15;;;
M;2798;F;2021-08-14;29;5;;;237;2022-02-15;;;
M;2799;F;2021-03-18;29;5;;;267;2022-02-15;;;
M;2800;F;2021-08-14;29;5;;;239;2022-02-15;;;
M;2801;F;2021-03-18;29;5;;;292;2022-02-15;;;
M;2802;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;2803;F;2021-03-18;29;5;;;280;2022-02-15;;;
M;2804;F;2021-03-18;29;5;;;291;2022-02-15;;;
M;2805;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;2807;F;2021-03-18;29;5;;;284;2022-02-15;;;
M;2808;F;2021-03-18;29;5;;;270;2022-02-15;;;
M;2810;F;2021-08-14;29;5;;;208;2022-02-15;;;
M;2811;F;2021-03-18;29;5;;;256;2022-02-15;;;
M;2814;F;2021-03-18;29;5;;;291;2022-02-15;;;
M;2815;F;2021-03-18;29;5;;;267;2022-02-15;;;
M;2816;F;2021-08-14;29;5;;;230;2022-02-15;;;
M;2818;F;2021-03-18;29;5;;;281;2022-02-15;;;
M;2819;F;2021-03-18;29;5;;;253;2022-02-15;;;
M;2820;F;2021-03-18;29;5;;;249;2022-02-15;;;
M;2821;F;2021-03-18;29;5;;;288;2022-02-15;;;
M;2822;F;2021-03-18;29;5;;;241;2022-02-15;;;
M;2823;F;2021-08-14;29;5;;;220;2022-02-15;;;
M;2824;F;2021-08-14;29;5;;;222;2022-02-15;;;
M;2825;F;2021-03-18;29;5;;;250;2022-02-15;;;
M;2826;F;2021-03-18;29;5;;;251;2022-02-15;;;
M;2827;F;2021-08-14;29;5;;;211;2022-02-15;;;
M;2828;F;2021-08-14;29;5;;;198;2022-02-15;;;
M;2829;F;2021-08-14;29;5;;;172;2022-02-15;;;
M;2835;F;2021-03-18;29;5;;;262;2022-02-15;;;
M;2853;F;2021-03-18;29;5;;;284;2022-02-15;;;
M;2855;F;2021-03-18;29;5;;;294;2022-02-15;;;
M;2858;F;2021-03-18;29;5;;;296;2022-02-15;;;
